date,store,item,sales
12/06/17,1,2,56
13/06/17,1,2,57
14/06/17,1,2,58
15/06/17,1,2,52
16/06/17,1,2,52
17/06/17,1,2,55
18/06/17,1,2,45
19/06/17,1,2,48
20/06/17,1,2,44
21/06/17,1,2,47
22/06/17,1,2,60
23/06/17,1,2,55
24/06/17,1,2,60
25/06/17,1,2,50
26/06/17,1,2,69
27/06/17,1,2,64
28/06/17,1,2,71
29/06/17,1,2,56
30/06/17,1,2,61
01/07/17,1,2,46
02/07/17,1,2,48
03/07/17,1,2,57
04/07/17,1,2,50
05/07/17,1,2,58
06/07/17,1,2,73
07/07/17,1,2,52
08/07/17,1,2,47
09/07/17,1,2,49
10/07/17,1,2,56
11/07/17,1,2,54
12/07/17,1,2,46
13/07/17,1,2,62
14/07/17,1,2,82
15/07/17,1,2,39
16/07/17,1,2,57
17/07/17,1,2,55
18/07/17,1,2,58
19/07/17,1,2,57
20/07/17,1,2,78
21/07/17,1,2,62
22/07/17,1,2,45
23/07/17,1,2,51
24/07/17,1,2,47
25/07/17,1,2,57
26/07/17,1,2,68
27/07/17,1,2,67
28/07/17,1,2,74
29/07/17,1,2,40
30/07/17,1,2,60
31/07/17,1,2,48
01/08/17,1,2,53
02/08/17,1,2,53
03/08/17,1,2,62
04/08/17,1,2,55
05/08/17,1,2,47
06/08/17,1,2,60
07/08/17,1,2,41
08/08/17,1,2,54
09/08/17,1,2,69
10/08/17,1,2,53
11/08/17,1,2,64
12/08/17,1,2,36
13/08/17,1,2,42
14/08/17,1,2,40
15/08/17,1,2,45
16/08/17,1,2,47
17/08/17,1,2,60
18/08/17,1,2,60
19/08/17,1,2,39
20/08/17,1,2,48
21/08/17,1,2,52
22/08/17,1,2,44
23/08/17,1,2,44
24/08/17,1,2,64
25/08/17,1,2,54
26/08/17,1,2,37
27/08/17,1,2,55
28/08/17,1,2,49
29/08/17,1,2,48
30/08/17,1,2,56
31/08/17,1,2,60
01/09/17,1,2,42
02/09/17,1,2,38
03/09/17,1,2,45
04/09/17,1,2,42
05/09/17,1,2,45
06/09/17,1,2,43
07/09/17,1,2,60
08/09/17,1,2,44
09/09/17,1,2,36
10/09/17,1,2,40
11/09/17,1,2,47
12/09/17,1,2,59
13/09/17,1,2,50
14/09/17,1,2,44
15/09/17,1,2,46
16/09/17,1,2,34
17/09/17,1,2,43
18/09/17,1,2,47
19/09/17,1,2,47
20/09/17,1,2,44
21/09/17,1,2,56
22/09/17,1,2,60
23/09/17,1,2,39
24/09/17,1,2,40
25/09/17,1,2,39
26/09/17,1,2,47
27/09/17,1,2,54
28/09/17,1,2,44
29/09/17,1,2,56
30/09/17,1,2,22
01/10/17,1,2,36
02/10/17,1,2,44
03/10/17,1,2,31
04/10/17,1,2,38
05/10/17,1,2,52
06/10/17,1,2,42
07/10/17,1,2,40
08/10/17,1,2,30
09/10/17,1,2,45
10/10/17,1,2,58
11/10/17,1,2,45
12/10/17,1,2,43
13/10/17,1,2,53
14/10/17,1,2,44
15/10/17,1,2,32
16/10/17,1,2,40
17/10/17,1,2,51
18/10/17,1,2,38
19/10/17,1,2,46
20/10/17,1,2,57
21/10/17,1,2,33
22/10/17,1,2,49
23/10/17,1,2,45
24/10/17,1,2,43
25/10/17,1,2,32
26/10/17,1,2,52
27/10/17,1,2,54
28/10/17,1,2,38
29/10/17,1,2,34
30/10/17,1,2,41
31/10/17,1,2,44
01/11/17,1,2,51
02/11/17,1,2,50
03/11/17,1,2,52
04/11/17,1,2,32
05/11/17,1,2,40
06/11/17,1,2,41
07/11/17,1,2,47
08/11/17,1,2,43
09/11/17,1,2,53
10/11/17,1,2,68
11/11/17,1,2,40
12/11/17,1,2,41
13/11/17,1,2,40
14/11/17,1,2,53
15/11/17,1,2,60
16/11/17,1,2,54
17/11/17,1,2,46
18/11/17,1,2,24
19/11/17,1,2,47
20/11/17,1,2,40
21/11/17,1,2,46
22/11/17,1,2,53
23/11/17,1,2,49
24/11/17,1,2,63
25/11/17,1,2,30
26/11/17,1,2,55
27/11/17,1,2,49
28/11/17,1,2,54
29/11/17,1,2,50
30/11/17,1,2,56
01/12/17,1,2,42
02/12/17,1,2,31
03/12/17,1,2,24
04/12/17,1,2,31
05/12/17,1,2,24
06/12/17,1,2,33
07/12/17,1,2,33
08/12/17,1,2,43
09/12/17,1,2,24
10/12/17,1,2,24
11/12/17,1,2,21
12/12/17,1,2,32
13/12/17,1,2,36
14/12/17,1,2,40
15/12/17,1,2,50
16/12/17,1,2,19
17/12/17,1,2,28
18/12/17,1,2,38
19/12/17,1,2,30
20/12/17,1,2,30
21/12/17,1,2,38
22/12/17,1,2,37
23/12/17,1,2,29
24/12/17,1,2,24
25/12/17,1,2,38
26/12/17,1,2,48
27/12/17,1,2,40
28/12/17,1,2,32
29/12/17,1,2,46
30/12/17,1,2,28
31/12/17,1,2,30
01/01/18,1,2,33
02/01/18,1,2,37
03/01/18,1,2,52
04/01/18,1,2,33
05/01/18,1,2,49
06/01/18,1,2,29
07/01/18,1,2,46
08/01/18,1,2,35
09/01/18,1,2,44
10/01/18,1,2,41
11/01/18,1,2,39
12/01/18,1,2,34
13/01/18,1,2,22
14/01/18,1,2,34
15/01/18,1,2,33
16/01/18,1,2,33
17/01/18,1,2,31
18/01/18,1,2,52
19/01/18,1,2,41
20/01/18,1,2,28
21/01/18,1,2,25
22/01/18,1,2,35
23/01/18,1,2,34
24/01/18,1,2,42
25/01/18,1,2,27
26/01/18,1,2,43
27/01/18,1,2,19
28/01/18,1,2,39
29/01/18,1,2,29
30/01/18,1,2,37
31/01/18,1,2,40
01/02/18,1,2,43
02/02/18,1,2,51
03/02/18,1,2,24
04/02/18,1,2,27
05/02/18,1,2,40
06/02/18,1,2,43
07/02/18,1,2,46
08/02/18,1,2,43
09/02/18,1,2,41
10/02/18,1,2,35
11/02/18,1,2,30
12/02/18,1,2,43
13/02/18,1,2,40
14/02/18,1,2,41
15/02/18,1,2,44
16/02/18,1,2,48
17/02/18,1,2,37
18/02/18,1,2,42
19/02/18,1,2,28
20/02/18,1,2,46
21/02/18,1,2,35
22/02/18,1,2,42
23/02/18,1,2,47
24/02/18,1,2,39
25/02/18,1,2,36
26/02/18,1,2,44
27/02/18,1,2,47
28/02/18,1,2,53
01/03/18,1,2,45
02/03/18,1,2,60
03/03/18,1,2,44
04/03/18,1,2,38
05/03/18,1,2,38
06/03/18,1,2,46
07/03/18,1,2,45
08/03/18,1,2,49
09/03/18,1,2,57
10/03/18,1,2,44
11/03/18,1,2,36
12/03/18,1,2,42
13/03/18,1,2,43
14/03/18,1,2,52
15/03/18,1,2,55
16/03/18,1,2,53
17/03/18,1,2,33
18/03/18,1,2,47
19/03/18,1,2,47
20/03/18,1,2,36
21/03/18,1,2,50
22/03/18,1,2,46
23/03/18,1,2,44
24/03/18,1,2,28
25/03/18,1,2,38
26/03/18,1,2,44
27/03/18,1,2,41
28/03/18,1,2,43
29/03/18,1,2,49
30/03/18,1,2,70
31/03/18,1,2,43
01/04/18,1,2,51
02/04/18,1,2,48
03/04/18,1,2,48
04/04/18,1,2,65
05/04/18,1,2,47
06/04/18,1,2,74
07/04/18,1,2,30
08/04/18,1,2,61
09/04/18,1,2,45
10/04/18,1,2,60
11/04/18,1,2,68
12/04/18,1,2,73
13/04/18,1,2,73
14/04/18,1,2,47
15/04/18,1,2,42
16/04/18,1,2,52
17/04/18,1,2,41
18/04/18,1,2,50
19/04/18,1,2,63
20/04/18,1,2,87
21/04/18,1,2,36
22/04/18,1,2,59
23/04/18,1,2,59
24/04/18,1,2,46
25/04/18,1,2,67
26/04/18,1,2,61
27/04/18,1,2,69
28/04/18,1,2,29
29/04/18,1,2,48
30/04/18,1,2,46
01/05/18,1,2,46
02/05/18,1,2,74
03/05/18,1,2,65
04/05/18,1,2,82
05/05/18,1,2,39
06/05/18,1,2,63
07/05/18,1,2,61
08/05/18,1,2,60
09/05/18,1,2,66
10/05/18,1,2,67
11/05/18,1,2,78
12/05/18,1,2,47
13/05/18,1,2,53
14/05/18,1,2,52
15/05/18,1,2,50
16/05/18,1,2,56
17/05/18,1,2,71
18/05/18,1,2,77
19/05/18,1,2,49
20/05/18,1,2,62
21/05/18,1,2,55
22/05/18,1,2,59
23/05/18,1,2,57
24/05/18,1,2,61
25/05/18,1,2,88
26/05/18,1,2,43
27/05/18,1,2,51
28/05/18,1,2,60
29/05/18,1,2,51
30/05/18,1,2,67
31/05/18,1,2,60
01/06/18,1,2,76
02/06/18,1,2,48
03/06/18,1,2,53
04/06/18,1,2,63
05/06/18,1,2,55
06/06/18,1,2,77
07/06/18,1,2,62
08/06/18,1,2,75
09/06/18,1,2,50
10/06/18,1,2,57
11/06/18,1,2,55
12/06/18,1,2,69
13/06/18,1,2,69
14/06/18,1,2,61
15/06/18,1,2,64
16/06/18,1,2,48
17/06/18,1,2,69
18/06/18,1,2,61
19/06/18,1,2,48
20/06/18,1,2,55
21/06/18,1,2,70
22/06/18,1,2,59
23/06/18,1,2,58
24/06/18,1,2,66
25/06/18,1,2,58
26/06/18,1,2,64
27/06/18,1,2,74
28/06/18,1,2,70
29/06/18,1,2,64
30/06/18,1,2,51
01/07/18,1,2,61
02/07/18,1,2,59
03/07/18,1,2,68
04/07/18,1,2,56
05/07/18,1,2,58
06/07/18,1,2,77
07/07/18,1,2,38
08/07/18,1,2,56
09/07/18,1,2,58
10/07/18,1,2,55
11/07/18,1,2,58
12/07/18,1,2,73
13/07/18,1,2,102
14/07/18,1,2,52
15/07/18,1,2,61
16/07/18,1,2,53
17/07/18,1,2,73
18/07/18,1,2,71
19/07/18,1,2,72
20/07/18,1,2,75
21/07/18,1,2,70
22/07/18,1,2,71
23/07/18,1,2,66
24/07/18,1,2,65
25/07/18,1,2,74
26/07/18,1,2,73
27/07/18,1,2,92
28/07/18,1,2,48
29/07/18,1,2,71
30/07/18,1,2,64
31/07/18,1,2,69
01/08/18,1,2,66
02/08/18,1,2,71
03/08/18,1,2,86
04/08/18,1,2,50
05/08/18,1,2,48
06/08/18,1,2,48
07/08/18,1,2,63
08/08/18,1,2,49
09/08/18,1,2,63
10/08/18,1,2,64
11/08/18,1,2,56
12/08/18,1,2,57
13/08/18,1,2,47
14/08/18,1,2,47
15/08/18,1,2,62
16/08/18,1,2,52
17/08/18,1,2,57
18/08/18,1,2,53
19/08/18,1,2,56
20/08/18,1,2,51
21/08/18,1,2,55
22/08/18,1,2,63
23/08/18,1,2,71
24/08/18,1,2,75
25/08/18,1,2,38
26/08/18,1,2,56
27/08/18,1,2,70
28/08/18,1,2,53
29/08/18,1,2,67
30/08/18,1,2,58
31/08/18,1,2,71
01/09/18,1,2,43
02/09/18,1,2,49
03/09/18,1,2,46
04/09/18,1,2,45
05/09/18,1,2,57
06/09/18,1,2,59
07/09/18,1,2,63
08/09/18,1,2,49
09/09/18,1,2,41
10/09/18,1,2,46
11/09/18,1,2,56
12/09/18,1,2,42
13/09/18,1,2,57
14/09/18,1,2,61
15/09/18,1,2,32
16/09/18,1,2,51
17/09/18,1,2,54
18/09/18,1,2,46
19/09/18,1,2,71
20/09/18,1,2,58
21/09/18,1,2,50
22/09/18,1,2,40
23/09/18,1,2,35
24/09/18,1,2,54
25/09/18,1,2,58
26/09/18,1,2,63
27/09/18,1,2,64
28/09/18,1,2,51
29/09/18,1,2,51
30/09/18,1,2,47
01/10/18,1,2,37
02/10/18,1,2,46
03/10/18,1,2,55
04/10/18,1,2,59
05/10/18,1,2,70
06/10/18,1,2,40
07/10/18,1,2,45
08/10/18,1,2,45
09/10/18,1,2,43
10/10/18,1,2,51
11/10/18,1,2,61
12/10/18,1,2,52
13/10/18,1,2,34
14/10/18,1,2,43
15/10/18,1,2,35
16/10/18,1,2,44
17/10/18,1,2,43
18/10/18,1,2,46
19/10/18,1,2,49
20/10/18,1,2,42
21/10/18,1,2,55
22/10/18,1,2,43
23/10/18,1,2,34
24/10/18,1,2,63
25/10/18,1,2,69
26/10/18,1,2,70
27/10/18,1,2,41
28/10/18,1,2,41
29/10/18,1,2,43
30/10/18,1,2,46
31/10/18,1,2,61
01/11/18,1,2,50
02/11/18,1,2,63
03/11/18,1,2,38
04/11/18,1,2,58
05/11/18,1,2,62
06/11/18,1,2,51
07/11/18,1,2,48
08/11/18,1,2,65
09/11/18,1,2,59
10/11/18,1,2,46
11/11/18,1,2,47
12/11/18,1,2,50
13/11/18,1,2,53
14/11/18,1,2,51
15/11/18,1,2,53
16/11/18,1,2,76
17/11/18,1,2,43
18/11/18,1,2,61
19/11/18,1,2,50
20/11/18,1,2,56
21/11/18,1,2,53
22/11/18,1,2,60
23/11/18,1,2,57
24/11/18,1,2,42
25/11/18,1,2,48
26/11/18,1,2,48
27/11/18,1,2,53
28/11/18,1,2,52
29/11/18,1,2,50
30/11/18,1,2,52
01/12/18,1,2,36
02/12/18,1,2,42
03/12/18,1,2,37
04/12/18,1,2,47
05/12/18,1,2,45
06/12/18,1,2,44
07/12/18,1,2,49
08/12/18,1,2,34
09/12/18,1,2,38
10/12/18,1,2,33
11/12/18,1,2,44
12/12/18,1,2,28
13/12/18,1,2,34
14/12/18,1,2,50
15/12/18,1,2,28
16/12/18,1,2,43
17/12/18,1,2,32
18/12/18,1,2,32
19/12/18,1,2,38
20/12/18,1,2,44
21/12/18,1,2,40
22/12/18,1,2,27
23/12/18,1,2,44
24/12/18,1,2,36
25/12/18,1,2,36
26/12/18,1,2,41
27/12/18,1,2,52
28/12/18,1,2,42
29/12/18,1,2,32
30/12/18,1,2,37
31/12/18,1,2,46
01/01/19,1,2,36
02/01/19,1,2,45
03/01/19,1,2,41
04/01/19,1,2,49
05/01/19,1,2,25
06/01/19,1,2,27
07/01/19,1,2,26
08/01/19,1,2,42
09/01/19,1,2,39
10/01/19,1,2,32
11/01/19,1,2,43
12/01/19,1,2,17
13/01/19,1,2,32
14/01/19,1,2,27
15/01/19,1,2,34
16/01/19,1,2,39
17/01/19,1,2,44
18/01/19,1,2,33
19/01/19,1,2,30
20/01/19,1,2,39
21/01/19,1,2,41
22/01/19,1,2,34
23/01/19,1,2,36
24/01/19,1,2,47
25/01/19,1,2,49
26/01/19,1,2,30
27/01/19,1,2,36
28/01/19,1,2,29
29/01/19,1,2,38
30/01/19,1,2,34
31/01/19,1,2,40
01/02/19,1,2,55
02/02/19,1,2,33
03/02/19,1,2,36
04/02/19,1,2,28
05/02/19,1,2,38
06/02/19,1,2,44
07/02/19,1,2,40
08/02/19,1,2,50
09/02/19,1,2,37
10/02/19,1,2,46
11/02/19,1,2,34
12/02/19,1,2,43
13/02/19,1,2,47
14/02/19,1,2,45
15/02/19,1,2,53
16/02/19,1,2,26
17/02/19,1,2,47
18/02/19,1,2,39
19/02/19,1,2,43
20/02/19,1,2,30
21/02/19,1,2,50
22/02/19,1,2,53
23/02/19,1,2,33
24/02/19,1,2,41
25/02/19,1,2,32
26/02/19,1,2,39
27/02/19,1,2,54
28/02/19,1,2,41
01/03/19,1,2,57
02/03/19,1,2,33
03/03/19,1,2,32
04/03/19,1,2,39
05/03/19,1,2,61
06/03/19,1,2,64
07/03/19,1,2,65
08/03/19,1,2,61
09/03/19,1,2,50
10/03/19,1,2,55
11/03/19,1,2,45
12/03/19,1,2,46
13/03/19,1,2,50
14/03/19,1,2,63
15/03/19,1,2,58
16/03/19,1,2,48
17/03/19,1,2,39
18/03/19,1,2,44
19/03/19,1,2,33
20/03/19,1,2,61
21/03/19,1,2,41
22/03/19,1,2,60
23/03/19,1,2,45
24/03/19,1,2,42
25/03/19,1,2,46
26/03/19,1,2,42
27/03/19,1,2,61
28/03/19,1,2,65
29/03/19,1,2,55
30/03/19,1,2,32
31/03/19,1,2,43
01/04/19,1,2,48
02/04/19,1,2,60
03/04/19,1,2,47
04/04/19,1,2,64
05/04/19,1,2,79
06/04/19,1,2,55
07/04/19,1,2,51
08/04/19,1,2,53
09/04/19,1,2,61
10/04/19,1,2,53
11/04/19,1,2,69
12/04/19,1,2,61
13/04/19,1,2,39
14/04/19,1,2,43
15/04/19,1,2,41
16/04/19,1,2,69
17/04/19,1,2,58
18/04/19,1,2,60
19/04/19,1,2,65
20/04/19,1,2,41
21/04/19,1,2,56
22/04/19,1,2,49
23/04/19,1,2,67
24/04/19,1,2,61
25/04/19,1,2,70
26/04/19,1,2,66
27/04/19,1,2,40
28/04/19,1,2,57
29/04/19,1,2,53
30/04/19,1,2,64
01/05/19,1,2,62
02/05/19,1,2,77
03/05/19,1,2,85
04/05/19,1,2,51
05/05/19,1,2,50
06/05/19,1,2,60
07/05/19,1,2,69
08/05/19,1,2,60
09/05/19,1,2,61
10/05/19,1,2,78
11/05/19,1,2,57
12/05/19,1,2,57
13/05/19,1,2,58
14/05/19,1,2,61
15/05/19,1,2,59
16/05/19,1,2,77
17/05/19,1,2,61
18/05/19,1,2,50
19/05/19,1,2,58
20/05/19,1,2,48
21/05/19,1,2,60
22/05/19,1,2,68
23/05/19,1,2,65
24/05/19,1,2,81
25/05/19,1,2,44
26/05/19,1,2,66
27/05/19,1,2,57
28/05/19,1,2,72
29/05/19,1,2,45
30/05/19,1,2,65
31/05/19,1,2,79
01/06/19,1,2,49
02/06/19,1,2,55
03/06/19,1,2,56
04/06/19,1,2,66
05/06/19,1,2,65
06/06/19,1,2,82
07/06/19,1,2,76
08/06/19,1,2,44
09/06/19,1,2,62
10/06/19,1,2,61
11/06/19,1,2,38
12/06/19,1,2,55
13/06/19,1,2,71
14/06/19,1,2,76
15/06/19,1,2,45
16/06/19,1,2,46
17/06/19,1,2,78
18/06/19,1,2,53
19/06/19,1,2,68
20/06/19,1,2,71
21/06/19,1,2,69
22/06/19,1,2,60
23/06/19,1,2,50
24/06/19,1,2,65
25/06/19,1,2,52
26/06/19,1,2,48
27/06/19,1,2,55
28/06/19,1,2,74
29/06/19,1,2,67
30/06/19,1,2,71
01/07/19,1,2,48
02/07/19,1,2,65
03/07/19,1,2,62
04/07/19,1,2,90
05/07/19,1,2,84
06/07/19,1,2,43
07/07/19,1,2,62
08/07/19,1,2,57
09/07/19,1,2,74
10/07/19,1,2,60
11/07/19,1,2,67
12/07/19,1,2,59
13/07/19,1,2,53
14/07/19,1,2,54
15/07/19,1,2,72
16/07/19,1,2,62
17/07/19,1,2,76
18/07/19,1,2,71
19/07/19,1,2,76
20/07/19,1,2,41
21/07/19,1,2,60
22/07/19,1,2,57
23/07/19,1,2,44
24/07/19,1,2,68
25/07/19,1,2,72
26/07/19,1,2,65
27/07/19,1,2,47
28/07/19,1,2,67
29/07/19,1,2,53
30/07/19,1,2,78
31/07/19,1,2,80
01/08/19,1,2,64
02/08/19,1,2,82
03/08/19,1,2,44
04/08/19,1,2,58
05/08/19,1,2,54
06/08/19,1,2,65
07/08/19,1,2,74
08/08/19,1,2,58
09/08/19,1,2,69
10/08/19,1,2,45
11/08/19,1,2,56
12/08/19,1,2,59
13/08/19,1,2,63
14/08/19,1,2,70
15/08/19,1,2,67
16/08/19,1,2,66
17/08/19,1,2,54
18/08/19,1,2,50
19/08/19,1,2,62
20/08/19,1,2,48
21/08/19,1,2,76
22/08/19,1,2,75
23/08/19,1,2,73
24/08/19,1,2,46
25/08/19,1,2,54
26/08/19,1,2,66
27/08/19,1,2,68
28/08/19,1,2,73
29/08/19,1,2,63
30/08/19,1,2,66
31/08/19,1,2,47
01/09/19,1,2,54
02/09/19,1,2,55
03/09/19,1,2,49
04/09/19,1,2,58
05/09/19,1,2,65
06/09/19,1,2,67
07/09/19,1,2,46
08/09/19,1,2,37
09/09/19,1,2,44
10/09/19,1,2,53
11/09/19,1,2,63
12/09/19,1,2,74
13/09/19,1,2,64
14/09/19,1,2,37
15/09/19,1,2,42
16/09/19,1,2,55
17/09/19,1,2,47
18/09/19,1,2,68
19/09/19,1,2,61
20/09/19,1,2,44
21/09/19,1,2,43
22/09/19,1,2,55
23/09/19,1,2,48
24/09/19,1,2,50
25/09/19,1,2,50
26/09/19,1,2,68
27/09/19,1,2,67
28/09/19,1,2,46
29/09/19,1,2,51
30/09/19,1,2,64
01/01/17,1,3,15
02/01/17,1,3,30
03/01/17,1,3,14
04/01/17,1,3,10
05/01/17,1,3,23
06/01/17,1,3,23
07/01/17,1,3,10
08/01/17,1,3,13
09/01/17,1,3,16
10/01/17,1,3,15
11/01/17,1,3,24
12/01/17,1,3,19
13/01/17,1,3,19
14/01/17,1,3,15
15/01/17,1,3,12
16/01/17,1,3,26
17/01/17,1,3,14
18/01/17,1,3,21
19/01/17,1,3,13
20/01/17,1,3,21
21/01/17,1,3,18
22/01/17,1,3,20
23/01/17,1,3,14
24/01/17,1,3,20
25/01/17,1,3,21
26/01/17,1,3,17
27/01/17,1,3,17
28/01/17,1,3,14
29/01/17,1,3,15
30/01/17,1,3,14
31/01/17,1,3,24
01/02/17,1,3,22
02/02/17,1,3,32
03/02/17,1,3,29
04/02/17,1,3,21
05/02/17,1,3,21
06/02/17,1,3,19
07/02/17,1,3,15
08/02/17,1,3,26
09/02/17,1,3,24
10/02/17,1,3,24
11/02/17,1,3,18
12/02/17,1,3,17
13/02/17,1,3,21
14/02/17,1,3,12
15/02/17,1,3,23
16/02/17,1,3,23
17/02/17,1,3,22
18/02/17,1,3,16
19/02/17,1,3,19
20/02/17,1,3,25
21/02/17,1,3,21
22/02/17,1,3,24
23/02/17,1,3,29
24/02/17,1,3,15
25/02/17,1,3,19
26/02/17,1,3,17
27/02/17,1,3,19
28/02/17,1,3,24
01/03/17,1,3,31
02/03/17,1,3,32
03/03/17,1,3,27
04/03/17,1,3,19
05/03/17,1,3,18
06/03/17,1,3,19
07/03/17,1,3,22
08/03/17,1,3,22
09/03/17,1,3,35
10/03/17,1,3,33
11/03/17,1,3,21
12/03/17,1,3,27
13/03/17,1,3,21
14/03/17,1,3,22
15/03/17,1,3,23
16/03/17,1,3,30
17/03/17,1,3,24
18/03/17,1,3,19
19/03/17,1,3,21
20/03/17,1,3,25
21/03/17,1,3,24
22/03/17,1,3,31
23/03/17,1,3,41
24/03/17,1,3,27
25/03/17,1,3,14
26/03/17,1,3,30
27/03/17,1,3,23
28/03/17,1,3,23
29/03/17,1,3,21
30/03/17,1,3,30
31/03/17,1,3,34
01/04/17,1,3,23
02/04/17,1,3,25
03/04/17,1,3,18
04/04/17,1,3,31
05/04/17,1,3,43
06/04/17,1,3,34
07/04/17,1,3,37
08/04/17,1,3,19
09/04/17,1,3,17
10/04/17,1,3,24
11/04/17,1,3,34
12/04/17,1,3,37
13/04/17,1,3,31
14/04/17,1,3,39
15/04/17,1,3,24
16/04/17,1,3,13
17/04/17,1,3,25
18/04/17,1,3,21
19/04/17,1,3,40
20/04/17,1,3,29
21/04/17,1,3,35
22/04/17,1,3,33
23/04/17,1,3,32
24/04/17,1,3,33
25/04/17,1,3,31
26/04/17,1,3,21
27/04/17,1,3,32
28/04/17,1,3,28
29/04/17,1,3,16
30/04/17,1,3,28
01/05/17,1,3,38
02/05/17,1,3,26
03/05/17,1,3,41
04/05/17,1,3,40
05/05/17,1,3,33
06/05/17,1,3,23
07/05/17,1,3,29
08/05/17,1,3,17
09/05/17,1,3,23
10/05/17,1,3,42
11/05/17,1,3,34
12/05/17,1,3,38
13/05/17,1,3,17
14/05/17,1,3,26
15/05/17,1,3,34
16/05/17,1,3,34
17/05/17,1,3,34
18/05/17,1,3,36
19/05/17,1,3,41
20/05/17,1,3,16
21/05/17,1,3,35
22/05/17,1,3,24
23/05/17,1,3,39
24/05/17,1,3,43
25/05/17,1,3,34
26/05/17,1,3,34
27/05/17,1,3,26
28/05/17,1,3,29
29/05/17,1,3,33
30/05/17,1,3,38
31/05/17,1,3,36
01/06/17,1,3,34
02/06/17,1,3,34
03/06/17,1,3,26
04/06/17,1,3,32
05/06/17,1,3,29
06/06/17,1,3,29
07/06/17,1,3,38
08/06/17,1,3,36
09/06/17,1,3,42
10/06/17,1,3,27
11/06/17,1,3,38
12/06/17,1,3,30
13/06/17,1,3,26
14/06/17,1,3,25
15/06/17,1,3,42
16/06/17,1,3,46
17/06/17,1,3,33
18/06/17,1,3,27
19/06/17,1,3,30
20/06/17,1,3,35
21/06/17,1,3,39
22/06/17,1,3,23
23/06/17,1,3,33
24/06/17,1,3,27
25/06/17,1,3,37
26/06/17,1,3,29
27/06/17,1,3,36
28/06/17,1,3,33
29/06/17,1,3,39
30/06/17,1,3,41
01/07/17,1,3,32
02/07/17,1,3,33
03/07/17,1,3,43
04/07/17,1,3,37
05/07/17,1,3,29
06/07/17,1,3,27
07/07/17,1,3,39
08/07/17,1,3,27
09/07/17,1,3,24
10/07/17,1,3,36
11/07/17,1,3,38
12/07/17,1,3,47
13/07/17,1,3,33
14/07/17,1,3,45
15/07/17,1,3,28
16/07/17,1,3,41
17/07/17,1,3,29
18/07/17,1,3,37
19/07/17,1,3,29
20/07/17,1,3,43
21/07/17,1,3,45
22/07/17,1,3,22
23/07/17,1,3,45
24/07/17,1,3,43
25/07/17,1,3,34
26/07/17,1,3,42
27/07/17,1,3,31
28/07/17,1,3,50
29/07/17,1,3,21
30/07/17,1,3,38
31/07/17,1,3,37
01/08/17,1,3,28
02/08/17,1,3,35
03/08/17,1,3,36
04/08/17,1,3,24
05/08/17,1,3,18
06/08/17,1,3,42
07/08/17,1,3,27
08/08/17,1,3,35
09/08/17,1,3,39
10/08/17,1,3,43
11/08/17,1,3,30
12/08/17,1,3,21
13/08/17,1,3,34
14/08/17,1,3,28
15/08/17,1,3,36
16/08/17,1,3,37
17/08/17,1,3,29
18/08/17,1,3,34
19/08/17,1,3,36
20/08/17,1,3,31
21/08/17,1,3,22
22/08/17,1,3,30
23/08/17,1,3,38
24/08/17,1,3,46
25/08/17,1,3,34
26/08/17,1,3,22
27/08/17,1,3,29
28/08/17,1,3,28
29/08/17,1,3,26
30/08/17,1,3,44
31/08/17,1,3,34
01/09/17,1,3,42
02/09/17,1,3,28
03/09/17,1,3,29
04/09/17,1,3,21
05/09/17,1,3,30
06/09/17,1,3,31
07/09/17,1,3,37
08/09/17,1,3,40
09/09/17,1,3,18
10/09/17,1,3,34
11/09/17,1,3,27
12/09/17,1,3,32
13/09/17,1,3,29
14/09/17,1,3,34
15/09/17,1,3,28
16/09/17,1,3,20
17/09/17,1,3,25
18/09/17,1,3,31
19/09/17,1,3,33
20/09/17,1,3,27
21/09/17,1,3,33
22/09/17,1,3,37
23/09/17,1,3,13
24/09/17,1,3,34
25/09/17,1,3,25
26/09/17,1,3,30
27/09/17,1,3,34
28/09/17,1,3,36
29/09/17,1,3,32
30/09/17,1,3,21
01/10/17,1,3,21
02/10/17,1,3,32
03/10/17,1,3,32
04/10/17,1,3,30
05/10/17,1,3,26
06/10/17,1,3,30
07/10/17,1,3,16
08/10/17,1,3,21
09/10/17,1,3,21
10/10/17,1,3,32
11/10/17,1,3,19
12/10/17,1,3,23
13/10/17,1,3,23
14/10/17,1,3,19
15/10/17,1,3,29
16/10/17,1,3,23
17/10/17,1,3,27
18/10/17,1,3,21
19/10/17,1,3,23
20/10/17,1,3,37
21/10/17,1,3,19
22/10/17,1,3,22
23/10/17,1,3,22
24/10/17,1,3,28
25/10/17,1,3,28
26/10/17,1,3,31
27/10/17,1,3,31
28/10/17,1,3,16
29/10/17,1,3,23
30/10/17,1,3,23
31/10/17,1,3,28
01/11/17,1,3,38
02/11/17,1,3,24
03/11/17,1,3,33
04/11/17,1,3,33
05/11/17,1,3,27
06/11/17,1,3,19
07/11/17,1,3,30
08/11/17,1,3,37
09/11/17,1,3,31
10/11/17,1,3,30
11/11/17,1,3,22
12/11/17,1,3,26
13/11/17,1,3,14
14/11/17,1,3,26
15/11/17,1,3,35
16/11/17,1,3,33
17/11/17,1,3,37
18/11/17,1,3,32
19/11/17,1,3,34
20/11/17,1,3,22
